obligation_id,article,paragraph,point,actor,obligation_type,risk_tier,summary,quote,applies_from,applies_from_basis,transitional_note,penalty_basis,legal_practice_relevance,legal_practice_note,cross_references,url,applies_from_as_enacted,applies_from_basis_as_enacted,text_amended_since_coding,coded_from
art-36-9-withdrawn-certificate-validity,36,9,,"[""national-competent-authority"", ""notified-body""]",derogation-or-exemption,not-tier-specific,"Except for unduly issued certificates, certificates remain valid for nine months after designation withdrawal only where the national competent authority confirms no risk and another notified body assumes responsibility and completes assessment within 12 months.","""With the exception of certificates unduly issued, and where a designation has been withdrawn, the certificates shall remain valid for a period of nine months under the following circumstances:""",2025-08-02,Art. 113(b) as amended by Reg. (EU) 2026/1744,,,low,Institutional notified-body governance; legal-AI providers may be affected indirectly if a notified body’s status changes during conformity assessment.,[],https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_36,2025-08-02,Art. 113(b),False,consolidated-2026-07-27
art-37-1,37,1,,"[""commission""]",enforcement-power,high-risk,The Commission must investigate cases where there are reasons to doubt a notified body’s competence or continued fulfilment of requirements and responsibilities.,"""The Commission shall, where necessary, investigate all cases where there are reasons to doubt the competence of a notified body or the continued fulfilment by a notified body of the requirements laid down in Article 31 and of its applicable responsibilities.""",2025-08-02,Art. 113(b),,,low,Notified-body infrastructure; indirect relevance to legal-AI vendors seeking or relying on high-risk conformity assessment.,"[""Art. 31""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_37,2025-08-02,Art. 113(b),False,enacted-2024
art-37-2,37,2,,"[""notifying-authority""]",cooperation-with-authorities,high-risk,"The notifying authority must provide the Commission, on request, information relating to notification or maintenance of the body’s competence.","""The notifying authority shall provide the Commission, on request, with all relevant information relating to the notification or the maintenance of the competence of the notified body concerned.""",2025-08-02,Art. 113(b),,,low,Notified-body infrastructure; indirect relevance to legal-AI vendors seeking or relying on high-risk conformity assessment.,[],https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_37,2025-08-02,Art. 113(b),False,enacted-2024
art-37-3,37,3,,"[""commission""]",record-keeping,high-risk,The Commission must ensure sensitive information obtained in Article 37 investigations is treated confidentially under Article 78.,"""The Commission shall ensure that all sensitive information obtained in the course of its investigations pursuant to this Article is treated confidentially in accordance with Article 78.""",2025-08-02,Art. 113(b),,,low,Notified-body infrastructure; indirect relevance to legal-AI vendors seeking or relying on high-risk conformity assessment.,"[""Art. 78""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_37,2025-08-02,Art. 113(b),False,enacted-2024
art-37-4,37,4,,"[""commission"", ""member-state""]",enforcement-power,high-risk,"If the Commission finds a notified body non-compliant, it must inform the notifying Member State and request corrective measures; failing that, it may suspend, restrict or withdraw designation by implementing act.","""Where the Commission ascertains that a notified body does not meet or no longer meets the requirements for its notification, it shall inform the notifying Member State accordingly and request it to take the necessary corrective measures, including the suspension or withdrawal of the notification if necessary. Where the Member State fails""",2025-08-02,Art. 113(b),,,low,Notified-body infrastructure; indirect relevance to legal-AI vendors seeking or relying on high-risk conformity assessment.,"[""Art. 98(2)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_37,2025-08-02,Art. 113(b),False,enacted-2024
art-38-1,38,1,,"[""commission""]",governance-institutional,high-risk,The Commission must ensure appropriate coordination and cooperation between notified bodies through a properly operated sectoral group.,"""The Commission shall ensure that, with regard to high-risk AI systems, appropriate coordination and cooperation between notified bodies active in the conformity assessment procedures pursuant to this Regulation are put in place and properly operated in the form of a sectoral group of notified bodies.""",2025-08-02,Art. 113(b),,,low,Notified-body infrastructure; indirect relevance to legal-AI vendors seeking or relying on high-risk conformity assessment.,[],https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_38,2025-08-02,Art. 113(b),False,enacted-2024
art-38-2,38,2,,"[""notifying-authority""]",cooperation-with-authorities,high-risk,Each notifying authority must ensure that the bodies it notified participate in the sectoral group directly or through representatives.,"""Each notifying authority shall ensure that the bodies notified by it participate in the work of a group referred to in paragraph 1, directly or through designated representatives.""",2025-08-02,Art. 113(b),,,low,Notified-body infrastructure; indirect relevance to legal-AI vendors seeking or relying on high-risk conformity assessment.,[],https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_38,2025-08-02,Art. 113(b),False,enacted-2024
art-38-3,38,3,,"[""commission""]",governance-institutional,high-risk,The Commission must provide for exchange of knowledge and best practices between notifying authorities.,"""The Commission shall provide for the exchange of knowledge and best practices between notifying authorities.""",2025-08-02,Art. 113(b),,,low,Notified-body infrastructure; indirect relevance to legal-AI vendors seeking or relying on high-risk conformity assessment.,[],https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_38,2025-08-02,Art. 113(b),False,enacted-2024
art-39-0,39,,,"[""other""]",conformity-assessment,high-risk,A third-country conformity assessment body may be authorised to perform notified-body activities only under an applicable Union agreement and Article 31 or equivalent compliance.,"""Conformity assessment bodies established under the law of a third country with which the Union has concluded an agreement may be authorised to carry out the activities of notified bodies under this Regulation, provided that they meet the requirements laid down in Article 31 or they ensure an equivalent level of compliance.""",2025-08-02,Art. 113(b),,,low,Notified-body infrastructure; indirect relevance to legal-AI vendors seeking or relying on high-risk conformity assessment.,"[""Art. 31""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_39,2025-08-02,Art. 113(b),False,enacted-2024
art-40-1,40,1,,"[""provider"", ""gpai-provider""]",scope-or-definition,high-risk,High-risk AI systems and general-purpose AI models that conform to cited harmonised standards are presumed compliant only to the extent those standards cover the relevant requirements or obligations.,"""High-risk AI systems or general-purpose AI models which are in conformity with harmonised standards or parts thereof the references of which have been published in the Official Journal of the European Union in accordance with Regulation (EU) No 1025/2012 shall be presumed to be in conformity""",2026-08-02,Art. 113 second subparagraph,Chapter III Sections 1-3 apply from 2027-12-02 for Annex III high-risk systems and 2028-08-02 for Annex I high-risk systems under Art. 113(c) as amended; this row applies when the relevant high-risk rules bite.,,medium,Relevant to legal-AI vendors using harmonised standards to evidence conformity for high-risk or GPAI products.,"[""Regulation (EU) No 1025/2012"", ""Chapter III Section 2"", ""Chapter V Sections 2 and 3""]",https://eur-lex.europa.eu/eli/reg/2024/1689/2026-07-27/eng#art_40,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-40-2,40,2,,"[""commission""]",delegated-or-implementing-act,not-tier-specific,"The Commission must issue standardisation requests for high-risk-system requirements and GPAI obligations, including resource-performance and energy-efficient model-development deliverables, after consulting the Board and stakeholders.","""the Commission shall issue, without undue delay, standardisation requests covering all requirements set out in Section 2 of this Chapter and, as applicable, standardisation requests covering obligations set out in Chapter V, Sections 2 and 3, of this Regulation""",2026-08-02,Art. 113 second subparagraph,,,low,Institutional standard-setting function with indirect impact on legal-AI vendors.,"[""Art. 10 Regulation (EU) No 1025/2012"", ""AI Board"", ""Advisory forum""]",https://eur-lex.europa.eu/eli/reg/2024/1689/2026-07-27/eng#art_40,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-40-3,40,3,,"[""other""]",governance-institutional,not-tier-specific,"Participants in AI standardisation processes must seek to promote innovation, legal certainty, Union competitiveness, global cooperation, and balanced multi-stakeholder governance in line with Regulation (EU) No 1025/2012.","""The participants in the standardisation process shall seek to promote investment and innovation in AI, including through increasing legal certainty, as well as the competitiveness and growth of the Union market""",2026-08-02,Art. 113 second subparagraph,,,low,Indirect governance of standards that legal-AI vendors may later use.,"[""Regulation (EU) No 1025/2012""]",https://eur-lex.europa.eu/eli/reg/2024/1689/2026-07-27/eng#art_40,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
